"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2023","5","23","06:00","135","37489","1017.2","Melko pilvistä (7/8)","11.4","2.1"
"Helsinki Kaisaniemi","2023","5","23","07:00","130","39637","1017.1","Puolipilvistä (5/8)","11.7","1.8"
"Helsinki Kaisaniemi","2023","5","23","08:00","114.1","42733","1017","Melko selkeää (2/8)","12.3","2.3"
"Helsinki Kaisaniemi","2023","5","23","09:00","130","35770","1017.1","Melko selkeää (3/8)","13.6","2.5"
"Helsinki Kaisaniemi","2023","5","23","10:00","135.4","37284","1017","Selkeää (0/8)","14.7","2"
"Helsinki Kaisaniemi","2023","5","23","11:00","121.5","39148","1017","Selkeää (0/8)","15.6","2.5"
"Helsinki Kaisaniemi","2023","5","23","12:00","124.5","39382","1017.1","Selkeää (0/8)","16.1","2.9"
"Helsinki Kaisaniemi","2023","5","23","13:00","117.6","31388","1017.1","Selkeää (0/8)","16.7","4.3"
"Helsinki Kaisaniemi","2023","5","23","14:00","114.1","34911","1017.1","Selkeää (0/8)","17.5","4.4"
"Helsinki Kaisaniemi","2023","5","23","15:00","139.7","32924","1017.1","Selkeää (0/8)","17.9","3.8"
"Helsinki Kaisaniemi","2023","5","23","16:00","130.7","42698","1016.9","Selkeää (0/8)","18.3","3"
"Helsinki Kaisaniemi","2023","5","23","17:00","132.9","42076","1017","Selkeää (0/8)","17.7","3.4"
"Helsinki Kaisaniemi","2023","5","23","18:00","136.4","37421","1017.2","Selkeää (0/8)","16.2","3.5"
"Helsinki Kaisaniemi","2023","5","23","19:00","122","40009","1017.1","Selkeää (0/8)","16.4","2.9"
"Helsinki Kaisaniemi","2023","5","23","20:00","116.2","41576","1017","Selkeää (0/8)","16.7","2.2"
"Helsinki Kaisaniemi","2023","5","23","21:00","116.4","41432","1017.1","Selkeää (0/8)","16.3","2.1"
"Helsinki Kaisaniemi","2023","5","23","22:00","113.8","39753","1017.3","Selkeää (0/8)","14.9","2.6"
"Helsinki Kaisaniemi","2023","5","23","23:00","109.8","35006","1017.5","Selkeää (0/8)","13.4","1.6"
"Helsinki Kaisaniemi","2023","5","24","00:00","106.9","33073","1017.9","Selkeää (0/8)","12.4","1.4"
"Helsinki Kaisaniemi","2023","5","24","01:00","75.8","27056","1018.1","Selkeää (0/8)","11.7","0.6"
"Helsinki Kaisaniemi","2023","5","24","02:00","97.6","28156","1018.2","Selkeää (0/8)","11.1","1.1"
"Helsinki Kaisaniemi","2023","5","24","03:00","151.1","18951","1018","Selkeää (0/8)","10.9","0.5"
"Helsinki Kaisaniemi","2023","5","24","04:00","145.7","11472","1018","Selkeää (0/8)","10.4","0.4"
"Helsinki Kaisaniemi","2023","5","24","05:00","193.1","10730","1018","Selkeää (0/8)","9.9","1"
"Helsinki Kaisaniemi","2023","5","24","06:00","48.7","16577","1018.1","Selkeää (0/8)","10.1","0.8"
"Helsinki Kaisaniemi","2023","5","24","07:00","195.7","31153","1018.3","Selkeää (0/8)","12.4","0.8"
"Helsinki Kaisaniemi","2023","5","24","08:00","106.1","33797","1018.5","Selkeää (0/8)","15.9","1.4"
"Helsinki Kaisaniemi","2023","5","24","09:00","118","33885","1018.7","Selkeää (0/8)","17.6","1.3"
"Helsinki Kaisaniemi","2023","5","24","10:00","102.7","33483","1018.8","Selkeää (0/8)","19.2","1.3"
"Helsinki Kaisaniemi","2023","5","24","11:00","120.8","32681","1019.1","Selkeää (0/8)","19","2"
"Helsinki Kaisaniemi","2023","5","24","12:00","127","31764","1019.1","Selkeää (0/8)","19.8","2.4"
"Helsinki Kaisaniemi","2023","5","24","13:00","130.9","30857","1018.8","Selkeää (0/8)","20.2","3.3"
"Helsinki Kaisaniemi","2023","5","24","14:00","184.4","31796","1018.6","Selkeää (0/8)","21","3.2"
"Helsinki Kaisaniemi","2023","5","24","15:00","187.3","30658","1018.4","Selkeää (0/8)","21.1","3.6"
"Helsinki Kaisaniemi","2023","5","24","16:00","192.6","31739","1017.9","Selkeää (0/8)","21.1","3.8"
"Helsinki Kaisaniemi","2023","5","24","17:00","188.7","37539","1017.5","Selkeää (0/8)","21","3.7"
"Helsinki Kaisaniemi","2023","5","24","18:00","190.3","38846","1017.2","Selkeää (0/8)","21.2","3.4"
"Helsinki Kaisaniemi","2023","5","24","19:00","179.7","43406","1016.9","Selkeää (0/8)","19.3","4"
"Helsinki Kaisaniemi","2023","5","24","20:00","205.2","44251","1016.7","Selkeää (0/8)","19.4","3.8"
"Helsinki Kaisaniemi","2023","5","24","21:00","221.7","47602","1016.5","Selkeää (0/8)","19","2.9"
"Helsinki Kaisaniemi","2023","5","24","22:00","213.5","43124","1016.2","Selkeää (0/8)","17.3","2.1"
"Helsinki Kaisaniemi","2023","5","24","23:00","246.6","43073","1016.1","Selkeää (0/8)","16.5","2.3"
"Helsinki Kaisaniemi","2023","5","25","00:00","244.9","46343","1015.8","Selkeää (0/8)","16.1","2.2"
"Helsinki Kaisaniemi","2023","5","25","01:00","246.2","48561","1015.4","Selkeää (0/8)","16.5","2.5"
"Helsinki Kaisaniemi","2023","5","25","02:00","223.5","47518","1015.3","Selkeää (0/8)","16","2.7"
"Helsinki Kaisaniemi","2023","5","25","03:00","225.8","44029","1015.2","Selkeää (0/8)","14.9","2.6"
"Helsinki Kaisaniemi","2023","5","25","04:00","236.3","45368","1014.9","Puolipilvistä (5/8)","14.2","2.1"
"Helsinki Kaisaniemi","2023","5","25","05:00","227.4","42445","1014.5","Melko pilvistä (7/8)","14.1","2.3"
"Helsinki Kaisaniemi","2023","5","25","06:00","219","42609","1013.8","Melko pilvistä (7/8)","14.1","2.9"
"Helsinki Kaisaniemi","2023","5","25","07:00","217.2","40379","1013.4","Melko selkeää (3/8)","14.4","3"
"Helsinki Kaisaniemi","2023","5","25","08:00","227.3","40060","1013.1","Melko pilvistä (7/8)","14.6","3.1"
"Helsinki Kaisaniemi","2023","5","25","09:00","244.7","38256","1012.9","Puolipilvistä (5/8)","15.1","2.8"
"Helsinki Kaisaniemi","2023","5","25","10:00","250.4","34577","1013","Pilvistä (8/8)","15.6","2.8"
"Helsinki Kaisaniemi","2023","5","25","11:00","197.8","25774","1012.7","Melko pilvistä (7/8)","15.3","2.2"
"Helsinki Kaisaniemi","2023","5","25","12:00","223.9","21188","1013","Melko pilvistä (7/8)","13.5","4"
"Helsinki Kaisaniemi","2023","5","25","13:00","231","24635","1013.4","Pilvistä (8/8)","14.8","3"
"Helsinki Kaisaniemi","2023","5","25","14:00","209.4","22328","1013.2","Puolipilvistä (5/8)","15.9","3.7"
"Helsinki Kaisaniemi","2023","5","25","15:00","217.4","27916","1012.9","Melko selkeää (3/8)","15.9","6"
"Helsinki Kaisaniemi","2023","5","25","16:00","229.2","32146","1012.9","Melko pilvistä (7/8)","16.4","3.4"
"Helsinki Kaisaniemi","2023","5","25","17:00","287.5","31459","1012.9","Melko selkeää (2/8)","18.3","5.1"
"Helsinki Kaisaniemi","2023","5","25","18:00","314.9","39363","1013.2","Selkeää (1/8)","18.6","6.7"
"Helsinki Kaisaniemi","2023","5","25","19:00","319.3","41049","1013.6","Selkeää (1/8)","18.1","6.5"
"Helsinki Kaisaniemi","2023","5","25","20:00","319","42319","1014","Selkeää (0/8)","16.6","7.7"
"Helsinki Kaisaniemi","2023","5","25","21:00","317","46912","1014.7","Melko selkeää (2/8)","15.1","6.7"
"Helsinki Kaisaniemi","2023","5","25","22:00","315.9","49876","1015.2","Selkeää (0/8)","13.6","5.2"
"Helsinki Kaisaniemi","2023","5","25","23:00","319.9","50000","1015.5","Melko pilvistä (7/8)","12.3","5.3"
"Helsinki Kaisaniemi","2023","5","26","00:00","316.2","50000","1015.7","Melko pilvistä (7/8)","11.3","4"
"Helsinki Kaisaniemi","2023","5","26","01:00","314.3","50000","1016.1","Melko pilvistä (7/8)","10.7","3.8"
"Helsinki Kaisaniemi","2023","5","26","02:00","312.8","50000","1016.1","Melko selkeää (2/8)","9.9","3.4"
"Helsinki Kaisaniemi","2023","5","26","03:00","315.1","49854","1016.2","Selkeää (0/8)","8.6","2.9"
"Helsinki Kaisaniemi","2023","5","26","04:00","298.8","49516","1016.1","Pilvistä (8/8)","8.8","2.6"
"Helsinki Kaisaniemi","2023","5","26","05:00","314.2","50000","1016.1","Pilvistä (8/8)","8.8","2.3"
"Helsinki Kaisaniemi","2023","5","26","06:00","310","49367","1015.9","Pilvistä (8/8)","8.8","2"
"Helsinki Kaisaniemi","2023","5","26","07:00","277.1","47144","1015.7","Melko pilvistä (7/8)","9.6","2.2"
"Helsinki Kaisaniemi","2023","5","26","08:00","295.8","43324","1015.5","Pilvistä (8/8)","10.4","0.9"
"Helsinki Kaisaniemi","2023","5","26","09:00","262.2","44111","1015.5","Melko pilvistä (7/8)","11","1.6"
"Helsinki Kaisaniemi","2023","5","26","10:00","169","41256","1015.3","Melko pilvistä (7/8)","11.1","2.4"
"Helsinki Kaisaniemi","2023","5","26","11:00","175.3","38877","1015","Melko pilvistä (7/8)","10.9","4"
"Helsinki Kaisaniemi","2023","5","26","12:00","146.8","41517","1014.5","Melko pilvistä (7/8)","12.1","4.4"
"Helsinki Kaisaniemi","2023","5","26","13:00","155.9","39170","1013.7","Melko selkeää (2/8)","12.7","5.2"
"Helsinki Kaisaniemi","2023","5","26","14:00","179.3","33158","1013.3","Melko pilvistä (7/8)","13.3","5.4"
"Helsinki Kaisaniemi","2023","5","26","15:00","271.8","16050","1014","Melko pilvistä (7/8)","9.7","3.6"
"Helsinki Kaisaniemi","2023","5","26","16:00","185.3","43423","1014.2","Puolipilvistä (5/8)","10.8","0.9"
"Helsinki Kaisaniemi","2023","5","26","17:00","316.2","43104","1015","Melko selkeää (2/8)","12.6","6.6"
"Helsinki Kaisaniemi","2023","5","26","18:00","325.5","47054","1015.9","Melko pilvistä (6/8)","12.4","7"
"Helsinki Kaisaniemi","2023","5","26","19:00","318.9","49881","1016.9","Puolipilvistä (4/8)","12.1","7.2"
"Helsinki Kaisaniemi","2023","5","26","20:00","329.5","48072","1017.7","Puolipilvistä (5/8)","11.4","7.9"
"Helsinki Kaisaniemi","2023","5","26","21:00","320.1","48568","1018.5","Selkeää (1/8)","10.1","5.7"
"Helsinki Kaisaniemi","2023","5","26","22:00","320.5","50000","1019","Selkeää (0/8)","9.4","4.3"
"Helsinki Kaisaniemi","2023","5","26","23:00","311.6","50000","1019.7","Selkeää (0/8)","8.6","2.9"
"Helsinki Kaisaniemi","2023","5","27","00:00","307.4","50000","1020.3","Selkeää (0/8)","8.9","4.4"
"Helsinki Kaisaniemi","2023","5","27","01:00","304.1","50000","1020.8","Selkeää (0/8)","8.4","4.2"
"Helsinki Kaisaniemi","2023","5","27","02:00","308.6","50000","1021.3","Selkeää (0/8)","7.7","4.2"
"Helsinki Kaisaniemi","2023","5","27","03:00","295.2","50000","1021.8","Selkeää (0/8)","7.1","4"
"Helsinki Kaisaniemi","2023","5","27","04:00","295.1","50000","1022.1","Selkeää (0/8)","6.8","4"
"Helsinki Kaisaniemi","2023","5","27","05:00","289.9","50000","1022.2","Selkeää (0/8)","6.4","3.7"
"Helsinki Kaisaniemi","2023","5","27","06:00","300.4","50000","1022.2","Selkeää (0/8)","6.3","3.7"
"Helsinki Kaisaniemi","2023","5","27","07:00","306.7","50000","1022.5","Selkeää (0/8)","7.1","4.3"
"Helsinki Kaisaniemi","2023","5","27","08:00","319.6","49421","1022.9","Selkeää (0/8)","9","4.5"
"Helsinki Kaisaniemi","2023","5","27","09:00","319.1","41897","1023.1","Selkeää (0/8)","10.6","4.7"
"Helsinki Kaisaniemi","2023","5","27","10:00","315.7","38149","1023.6","Selkeää (1/8)","11.5","6.3"
"Helsinki Kaisaniemi","2023","5","27","11:00","304.9","41488","1024","Selkeää (1/8)","12","5.8"
"Helsinki Kaisaniemi","2023","5","27","12:00","314.1","41327","1024.2","Melko pilvistä (6/8)","13.1","5.1"
"Helsinki Kaisaniemi","2023","5","27","13:00","-","41770","1024.2","Melko selkeää (2/8)","14","-"
"Helsinki Kaisaniemi","2023","5","27","14:00","308.5","42393","1024.1","Melko pilvistä (6/8)","14.1","4.7"
"Helsinki Kaisaniemi","2023","5","27","15:00","298.2","40744","1024.1","Puolipilvistä (4/8)","14.6","4.5"
"Helsinki Kaisaniemi","2023","5","27","16:00","320.3","46555","1023.9","Selkeää (0/8)","14.7","4.6"
"Helsinki Kaisaniemi","2023","5","27","17:00","321.1","47070","1023.7","Selkeää (0/8)","15","4"
"Helsinki Kaisaniemi","2023","5","27","18:00","329","49347","1023.5","Puolipilvistä (4/8)","14.8","3.5"
"Helsinki Kaisaniemi","2023","5","27","19:00","221.1","47663","1023.4","Puolipilvistä (5/8)","14","3.7"
"Helsinki Kaisaniemi","2023","5","27","20:00","213.8","49275","1023.1","Selkeää (0/8)","13.6","3.6"
"Helsinki Kaisaniemi","2023","5","27","21:00","223.2","49713","1023","Selkeää (0/8)","12.6","3.6"
"Helsinki Kaisaniemi","2023","5","27","22:00","235.5","49319","1023.1","Selkeää (0/8)","12.3","2.7"
"Helsinki Kaisaniemi","2023","5","27","23:00","237.7","50000","1023.2","Selkeää (0/8)","11.4","2.4"
"Helsinki Kaisaniemi","2023","5","28","00:00","254","49990","1023.2","Selkeää (0/8)","10.1","2.1"
"Helsinki Kaisaniemi","2023","5","28","01:00","259.8","50000","1023.1","Selkeää (0/8)","10.1","3"
"Helsinki Kaisaniemi","2023","5","28","02:00","253.7","50000","1022.8","Selkeää (0/8)","8.3","2.1"
"Helsinki Kaisaniemi","2023","5","28","03:00","200.3","50000","1022.3","Selkeää (0/8)","8.7","2.7"
"Helsinki Kaisaniemi","2023","5","28","04:00","178.1","49788","1021.7","Selkeää (0/8)","8.6","3"
"Helsinki Kaisaniemi","2023","5","28","05:00","185.7","49584","1021.3","Selkeää (0/8)","9.1","3.6"
"Helsinki Kaisaniemi","2023","5","28","06:00","179.9","49966","1020.8","Melko pilvistä (7/8)","9.6","4.1"
"Helsinki Kaisaniemi","2023","5","28","07:00","190.2","49584","1020.3","Puolipilvistä (4/8)","10.1","4.5"
"Helsinki Kaisaniemi","2023","5","28","08:00","190.6","46593","1020.1","Selkeää (0/8)","10.7","5"
"Helsinki Kaisaniemi","2023","5","28","09:00","190.6","40096","1019.7","Selkeää (0/8)","11.8","5.5"
"Helsinki Kaisaniemi","2023","5","28","10:00","185","34773","1019.2","Selkeää (0/8)","12.3","5.2"
"Helsinki Kaisaniemi","2023","5","28","11:00","191.2","35089","1018.6","Selkeää (0/8)","13.3","5.2"
"Helsinki Kaisaniemi","2023","5","28","12:00","205.1","37337","1018.1","Selkeää (0/8)","13.9","5.8"
"Helsinki Kaisaniemi","2023","5","28","13:00","220.1","33779","1017.5","Selkeää (1/8)","14.7","5.7"
"Helsinki Kaisaniemi","2023","5","28","14:00","225.4","35052","1017.1","Puolipilvistä (4/8)","14.9","6"
"Helsinki Kaisaniemi","2023","5","28","15:00","225.4","39294","1016.5","Melko pilvistä (6/8)","14.5","5.5"
"Helsinki Kaisaniemi","2023","5","28","16:00","230.1","35596","1016.1","Puolipilvistä (4/8)","14.5","5"
"Helsinki Kaisaniemi","2023","5","28","17:00","224.8","35365","1015.7","Melko selkeää (2/8)","14.6","5.3"
"Helsinki Kaisaniemi","2023","5","28","18:00","239.1","39097","1015.5","Melko pilvistä (6/8)","14.9","5.2"
"Helsinki Kaisaniemi","2023","5","28","19:00","244.9","42416","1015.4","Pilvistä (8/8)","14.2","5.7"
"Helsinki Kaisaniemi","2023","5","28","20:00","235.6","33989","1015.2","Melko pilvistä (7/8)","12.6","4.1"
"Helsinki Kaisaniemi","2023","5","28","21:00","230.5","35839","1015","Selkeää (0/8)","12.4","3.5"
"Helsinki Kaisaniemi","2023","5","28","22:00","250","34181","1015.1","Selkeää (0/8)","12","3.3"
"Helsinki Kaisaniemi","2023","5","28","23:00","240.3","29492","1015","Selkeää (0/8)","10.8","3.1"
"Helsinki Kaisaniemi","2023","5","29","00:00","253.1","23714","1014.9","Pilvistä (8/8)","10.3","2.8"
"Helsinki Kaisaniemi","2023","5","29","01:00","257.6","21703","1014.9","Pilvistä (8/8)","10.3","3.1"
"Helsinki Kaisaniemi","2023","5","29","02:00","250","22501","1015","Melko pilvistä (7/8)","10.1","2.3"
"Helsinki Kaisaniemi","2023","5","29","03:00","282.1","21924","1015.1","Pilvistä (8/8)","10","3"
"Helsinki Kaisaniemi","2023","5","29","04:00","314.5","25429","1015.4","Melko pilvistä (7/8)","9.4","3"
"Helsinki Kaisaniemi","2023","5","29","05:00","326.5","32571","1015.7","Melko pilvistä (7/8)","8.6","2.9"
"Helsinki Kaisaniemi","2023","5","29","06:00","323.1","41893","1016.1","Melko selkeää (2/8)","8.9","3"
"Helsinki Kaisaniemi","2023","5","29","07:00","324.4","49205","1016.5","Melko pilvistä (6/8)","9.4","3.2"
"Helsinki Kaisaniemi","2023","5","29","08:00","331.4","48150","1016.7","Melko pilvistä (7/8)","10.7","3.5"
"Helsinki Kaisaniemi","2023","5","29","09:00","317.8","43862","1016.9","Melko pilvistä (7/8)","11.7","2.9"
"Helsinki Kaisaniemi","2023","5","29","10:00","258.6","41988","1017","Selkeää (0/8)","12.1","3"
"Helsinki Kaisaniemi","2023","5","29","11:00","270.9","35501","1017","Selkeää (0/8)","13.7","3.9"
"Helsinki Kaisaniemi","2023","5","29","12:00","281.3","42041","1017","Melko pilvistä (6/8)","14.4","5.5"
"Helsinki Kaisaniemi","2023","5","29","13:00","276.7","35779","1016.9","Melko pilvistä (7/8)","15.1","7.2"
"Helsinki Kaisaniemi","2023","5","29","14:00","291.4","37025","1016.9","Melko selkeää (2/8)","15.1","5.4"
"Helsinki Kaisaniemi","2023","5","29","15:00","304.3","36431","1016.8","Selkeää (1/8)","15.4","5"
"Helsinki Kaisaniemi","2023","5","29","16:00","294.1","40160","1016.6","Selkeää (1/8)","15.5","4.8"
"Helsinki Kaisaniemi","2023","5","29","17:00","271.8","45032","1016.5","Selkeää (1/8)","15.3","4.7"
"Helsinki Kaisaniemi","2023","5","29","18:00","219.9","39704","1016.6","Selkeää (1/8)","14.3","4.8"
"Helsinki Kaisaniemi","2023","5","29","19:00","230.2","46009","1016.5","Puolipilvistä (4/8)","14.1","4.7"
"Helsinki Kaisaniemi","2023","5","29","20:00","236.5","48956","1016.5","Melko selkeää (3/8)","13.3","4.5"
"Helsinki Kaisaniemi","2023","5","29","21:00","275.8","49354","1016.4","Melko selkeää (3/8)","13.2","4.9"
"Helsinki Kaisaniemi","2023","5","29","22:00","279.2","49626","1016.5","Pilvistä (8/8)","12.1","4.9"
"Helsinki Kaisaniemi","2023","5","29","23:00","285.7","50000","1016.8","Melko pilvistä (7/8)","11.2","4.6"
"Helsinki Kaisaniemi","2023","5","30","00:00","285","50000","1017.1","Pilvistä (8/8)","10.6","5.1"
"Helsinki Kaisaniemi","2023","5","30","01:00","287.2","49706","1017.2","Pilvistä (8/8)","10.1","4.9"
"Helsinki Kaisaniemi","2023","5","30","02:00","282.1","50000","1017.3","Pilvistä (8/8)","9.8","3.7"
"Helsinki Kaisaniemi","2023","5","30","03:00","282.9","49810","1017.3","Pilvistä (8/8)","9.5","3"
"Helsinki Kaisaniemi","2023","5","30","04:00","261.5","49816","1017.4","Pilvistä (8/8)","9.4","2.7"
"Helsinki Kaisaniemi","2023","5","30","05:00","258.3","48861","1017.5","Pilvistä (8/8)","9.3","2.8"
"Helsinki Kaisaniemi","2023","5","30","06:00","261.2","48440","1017.6","Pilvistä (8/8)","9.2","1.9"
"Helsinki Kaisaniemi","2023","5","30","07:00","224.9","38306","1017.6","Pilvistä (8/8)","9.5","2"
"Helsinki Kaisaniemi","2023","5","30","08:00","270","43974","1017.9","Pilvistä (8/8)","9.9","1.7"
"Helsinki Kaisaniemi","2023","5","30","09:00","245.9","22422","1018.6","Melko pilvistä (7/8)","9.1","4.2"
"Helsinki Kaisaniemi","2023","5","30","10:00","79.8","34936","1018.4","Melko selkeää (3/8)","11","1.7"
"Helsinki Kaisaniemi","2023","5","30","11:00","309.9","38802","1018.9","Melko pilvistä (6/8)","12.6","2.2"
"Helsinki Kaisaniemi","2023","5","30","12:00","215.9","42944","1019.4","Melko pilvistä (7/8)","11.8","2.3"
"Helsinki Kaisaniemi","2023","5","30","13:00","182.2","39237","1019.5","Melko pilvistä (7/8)","13.1","2.7"
"Helsinki Kaisaniemi","2023","5","30","14:00","216.1","34829","1019.9","Puolipilvistä (5/8)","12.2","3"
"Helsinki Kaisaniemi","2023","5","30","15:00","212.7","33135","1019.8","Melko selkeää (3/8)","13.3","4.6"
"Helsinki Kaisaniemi","2023","5","30","16:00","212.3","38568","1020","Melko pilvistä (7/8)","12.5","3.9"
"Helsinki Kaisaniemi","2023","5","30","17:00","220.6","38596","1020.1","Selkeää (1/8)","13.2","4.9"
"Helsinki Kaisaniemi","2023","5","30","18:00","221","44934","1020.2","Selkeää (1/8)","13.4","5.7"
"Helsinki Kaisaniemi","2023","5","30","19:00","217.1","47519","1020.1","Puolipilvistä (5/8)","13.6","4.7"
"Helsinki Kaisaniemi","2023","5","30","20:00","221.9","48303","1019.9","Melko selkeää (2/8)","14","4"
"Helsinki Kaisaniemi","2023","5","30","21:00","225","49868","1019.5","Selkeää (0/8)","13.3","1.3"
"Helsinki Kaisaniemi","2023","5","30","22:00","298.7","49812","1019.4","Selkeää (0/8)","13.3","2.8"
"Helsinki Kaisaniemi","2023","5","30","23:00","299.7","50000","1019.5","Selkeää (0/8)","13.3","4.1"
"Helsinki Kaisaniemi","2023","5","31","00:00","312.5","50000","1019.5","Selkeää (0/8)","11.5","3.2"
"Helsinki Kaisaniemi","2023","5","31","01:00","302.3","50000","1019.2","Selkeää (0/8)","10.8","3.3"
"Helsinki Kaisaniemi","2023","5","31","02:00","288","50000","1018.9","Selkeää (0/8)","9.6","2.8"
"Helsinki Kaisaniemi","2023","5","31","03:00","275.2","50000","1018.4","Puolipilvistä (4/8)","9.7","3.7"
"Helsinki Kaisaniemi","2023","5","31","04:00","275.9","50000","1017.9","Puolipilvistä (5/8)","9","3.9"
"Helsinki Kaisaniemi","2023","5","31","05:00","258.8","49853","1017.3","Selkeää (0/8)","8.9","3.5"
"Helsinki Kaisaniemi","2023","5","31","06:00","231","49555","1016.2","Puolipilvistä (4/8)","9.4","2.8"
"Helsinki Kaisaniemi","2023","5","31","07:00","232.2","44212","1015.1","Selkeää (1/8)","10.1","4.4"
"Helsinki Kaisaniemi","2023","5","31","08:00","226.5","36814","1014.3","Pilvistä (8/8)","10.3","4.2"
"Helsinki Kaisaniemi","2023","5","31","09:00","231.2","30869","1013.4","Melko pilvistä (6/8)","11.5","4.2"
"Helsinki Kaisaniemi","2023","5","31","10:00","229.8","33129","1012.2","Selkeää (1/8)","12.8","4.7"
