"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Näkyvyys keskiarvo [m]","Ilman lämpötila keskiarvo [°C]","Tuulen suunta keskiarvo [°]","Keskituulen nopeus keskiarvo [m/s]","Pilvisyys [1/8]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]"
"Helsinki Kaisaniemi","2023","9","27","14:00","45158","16.3","121.2","4.3","Pilvistä (8/8)","1023.3"
"Helsinki Kaisaniemi","2023","9","27","15:00","42391","16.7","112","5","Pilvistä (8/8)","1022.2"
"Helsinki Kaisaniemi","2023","9","27","16:00","17529","15.6","113.4","3.5","Pilvistä (8/8)","1021.7"
"Helsinki Kaisaniemi","2023","9","27","17:00","27265","16.1","138.1","2.3","Pilvistä (8/8)","1021"
"Helsinki Kaisaniemi","2023","9","27","18:00","26859","16.8","235.8","2.9","Pilvistä (8/8)","1020.6"
"Helsinki Kaisaniemi","2023","9","27","19:00","17958","16.8","-","-","Melko pilvistä (7/8)","1020.4"
"Helsinki Kaisaniemi","2023","9","27","20:00","20865","16.7","238.5","3.7","Pilvistä (8/8)","1020.2"
"Helsinki Kaisaniemi","2023","9","27","21:00","17684","16.6","-","-","Pilvistä (8/8)","1019.8"
"Helsinki Kaisaniemi","2023","9","27","22:00","11089","16.6","234.4","4.7","Pilvistä (8/8)","1019.9"
"Helsinki Kaisaniemi","2023","9","27","23:00","9532","16.5","227.3","4","Pilvistä (8/8)","1019.7"
"Helsinki Kaisaniemi","2023","9","28","00:00","9804","16.7","228.3","3.9","Pilvistä (8/8)","1019.6"
"Helsinki Kaisaniemi","2023","9","28","01:00","8853","16.9","240.3","4.7","Pilvistä (8/8)","1019.4"
"Helsinki Kaisaniemi","2023","9","28","02:00","6342","16.7","234","3.8","Melko pilvistä (7/8)","1019"
"Helsinki Kaisaniemi","2023","9","28","03:00","11300","16.2","258","3.7","Puolipilvistä (4/8)","1019.5"
"Helsinki Kaisaniemi","2023","9","28","04:00","17722","15.5","261.5","3.7","Melko pilvistä (7/8)","1019.8"
"Helsinki Kaisaniemi","2023","9","28","05:00","20661","15","260.2","3.9","Pilvistä (8/8)","1020"
"Helsinki Kaisaniemi","2023","9","28","06:00","19821","14.8","266.3","3","Pilvistä (8/8)","1020.2"
"Helsinki Kaisaniemi","2023","9","28","07:00","16781","14.8","267.9","3.2","Melko pilvistä (7/8)","1020.5"
"Helsinki Kaisaniemi","2023","9","28","08:00","17294","15","262.8","3.8","Pilvistä (8/8)","1020.6"
"Helsinki Kaisaniemi","2023","9","28","09:00","20741","15.3","277.4","3.3","Pilvistä (8/8)","1020.8"
"Helsinki Kaisaniemi","2023","9","28","10:00","25367","15.8","279.5","3.4","Melko pilvistä (6/8)","1021.1"
"Helsinki Kaisaniemi","2023","9","28","11:00","30507","16.3","270.1","3.9","Melko selkeää (2/8)","1021.3"
"Helsinki Kaisaniemi","2023","9","28","12:00","37608","17.4","267.6","3.6","Selkeää (0/8)","1021.5"
"Helsinki Kaisaniemi","2023","9","28","13:00","31647","18.2","-","-","Selkeää (0/8)","1021.6"
"Helsinki Kaisaniemi","2023","9","28","14:00","18972","17.5","219.7","4.3","Selkeää (0/8)","1021.7"
"Helsinki Kaisaniemi","2023","9","28","15:00","22190","17.4","222","4.5","Selkeää (0/8)","1021.7"
"Helsinki Kaisaniemi","2023","9","28","16:00","20157","17.7","235.5","3.6","Selkeää (0/8)","1021.5"
"Helsinki Kaisaniemi","2023","9","28","17:00","16185","17.1","224","3.2","Selkeää (0/8)","1021.1"
"Helsinki Kaisaniemi","2023","9","28","18:00","12071","16.1","217.7","4.1","Melko selkeää (3/8)","1020.8"
"Helsinki Kaisaniemi","2023","9","28","19:00","5842","14.6","238.6","1.7","Selkeää (0/8)","1020.5"
"Helsinki Kaisaniemi","2023","9","28","20:00","2599","13.7","86","0.6","Selkeää (0/8)","1020.1"
"Helsinki Kaisaniemi","2023","9","28","21:00","2235","13.5","108.8","1.3","Selkeää (0/8)","1019.9"
"Helsinki Kaisaniemi","2023","9","28","22:00","3468","14.2","113.7","2.9","Melko selkeää (2/8)","1019.5"
"Helsinki Kaisaniemi","2023","9","28","23:00","4499","15.1","121.3","2.8","Melko pilvistä (7/8)","1019.1"
"Helsinki Kaisaniemi","2023","9","29","00:00","7169","16","161.6","3.4","Pilvistä (8/8)","1018.6"
"Helsinki Kaisaniemi","2023","9","29","01:00","3735","16.2","153.9","2.3","Pilvistä (8/8)","1018.2"
"Helsinki Kaisaniemi","2023","9","29","02:00","4110","16.4","158","3.4","Pilvistä (8/8)","1017.6"
"Helsinki Kaisaniemi","2023","9","29","03:00","3754","16.4","164.5","2.5","Pilvistä (8/8)","1017.2"
"Helsinki Kaisaniemi","2023","9","29","04:00","3731","16.2","176.2","2.3","Melko pilvistä (7/8)","1016.6"
"Helsinki Kaisaniemi","2023","9","29","05:00","6656","16.2","190","2.6","Selkeää (0/8)","1016.1"
"Helsinki Kaisaniemi","2023","9","29","06:00","10635","16.3","189.4","3.3","Puolipilvistä (5/8)","1015.8"
"Helsinki Kaisaniemi","2023","9","29","07:00","13694","16.3","196.4","3.2","Selkeää (1/8)","1015.5"
"Helsinki Kaisaniemi","2023","9","29","08:00","13157","16.1","-","-","Selkeää (1/8)","1014.9"
"Helsinki Kaisaniemi","2023","9","29","09:00","13948","16.4","202","3.7","Selkeää (0/8)","1014.7"
"Helsinki Kaisaniemi","2023","9","29","10:00","15004","16.8","212.9","3.8","Melko pilvistä (7/8)","1014.4"
"Helsinki Kaisaniemi","2023","9","29","11:00","16234","17","218.5","4.8","Melko selkeää (3/8)","1014.2"
"Helsinki Kaisaniemi","2023","9","29","12:00","17243","17.1","221.4","4.3","Selkeää (1/8)","1014.1"
"Helsinki Kaisaniemi","2023","9","29","13:00","15714","17","222.2","4.8","Melko pilvistä (7/8)","1014"
"Helsinki Kaisaniemi","2023","9","29","14:00","14846","17","225.8","3.9","Pilvistä (8/8)","1013.8"
"Helsinki Kaisaniemi","2023","9","29","15:00","10522","16.8","225.6","5.1","Pilvistä (8/8)","1013.7"
"Helsinki Kaisaniemi","2023","9","29","16:00","8600","16.9","237","4","Pilvistä (8/8)","1013.4"
"Helsinki Kaisaniemi","2023","9","29","17:00","15865","17.2","237.9","4.7","Melko pilvistä (6/8)","1013.1"
"Helsinki Kaisaniemi","2023","9","29","18:00","16561","16.8","230.6","4.4","Melko pilvistä (7/8)","1012.9"
"Helsinki Kaisaniemi","2023","9","29","19:00","29383","16.5","234","5","Melko pilvistä (7/8)","1012.8"
"Helsinki Kaisaniemi","2023","9","29","20:00","35023","16.1","230.7","4.6","Melko pilvistä (7/8)","1012.6"
"Helsinki Kaisaniemi","2023","9","29","21:00","30088","16.2","232.2","4.1","Melko pilvistä (7/8)","1012.7"
"Helsinki Kaisaniemi","2023","9","29","22:00","18077","15.8","234.2","4.3","Melko pilvistä (7/8)","1012"
"Helsinki Kaisaniemi","2023","9","29","23:00","21547","15.7","240.4","3.8","Melko pilvistä (7/8)","1011.7"
"Helsinki Kaisaniemi","2023","9","30","00:00","16244","15.7","236","3.9","Pilvistä (8/8)","1011.2"
"Helsinki Kaisaniemi","2023","9","30","01:00","9796","15.4","234.4","2.2","Pilvistä (8/8)","1010.5"
"Helsinki Kaisaniemi","2023","9","30","02:00","4441","15","241.8","1.5","Pilvistä (8/8)","1010"
"Helsinki Kaisaniemi","2023","9","30","03:00","6931","14.9","143.8","1.9","Melko pilvistä (7/8)","1008.9"
"Helsinki Kaisaniemi","2023","9","30","04:00","7394","14.9","129.5","2.7","Melko pilvistä (7/8)","1007.9"
"Helsinki Kaisaniemi","2023","9","30","05:00","7124","15.6","162.4","3","Pilvistä (8/8)","1007"
"Helsinki Kaisaniemi","2023","9","30","06:00","7061","16.1","210.1","4.2","Pilvistä (8/8)","1006.1"
"Helsinki Kaisaniemi","2023","9","30","07:00","5790","16.1","226","4.5","Melko pilvistä (7/8)","1005.5"
"Helsinki Kaisaniemi","2023","9","30","08:00","5626","16.1","214.5","4","Melko pilvistä (7/8)","1004.6"
"Helsinki Kaisaniemi","2023","9","30","09:00","3349","16","200.6","4.7","Pilvistä (8/8)","1003.9"
"Helsinki Kaisaniemi","2023","9","30","10:00","4829","16","214.6","6.1","Pilvistä (8/8)","1003.3"
"Helsinki Kaisaniemi","2023","9","30","11:00","15929","16.2","240.6","4.9","Melko pilvistä (7/8)","1003.1"
"Helsinki Kaisaniemi","2023","9","30","12:00","33798","17.1","242.9","5.6","Melko pilvistä (6/8)","1003.1"
"Helsinki Kaisaniemi","2023","9","30","13:00","45751","16.6","266.8","7.1","Melko pilvistä (7/8)","1003.7"
"Helsinki Kaisaniemi","2023","9","30","14:00","42592","17","261.9","5.4","Melko pilvistä (7/8)","1004.1"
"Helsinki Kaisaniemi","2023","9","30","15:00","44424","16.4","253.1","6.5","Puolipilvistä (5/8)","1004.6"
"Helsinki Kaisaniemi","2023","9","30","16:00","41210","16","249","6.1","Puolipilvistä (5/8)","1004.9"
"Helsinki Kaisaniemi","2023","9","30","17:00","33764","15.8","237.8","5.5","Melko pilvistä (7/8)","1004.9"
"Helsinki Kaisaniemi","2023","9","30","18:00","38528","15.3","248.4","5.1","Melko pilvistä (7/8)","1004.8"
"Helsinki Kaisaniemi","2023","9","30","19:00","37984","14.7","259.2","5.3","Melko selkeää (2/8)","1004.9"
"Helsinki Kaisaniemi","2023","9","30","20:00","33269","14","254.3","4.2","Selkeää (0/8)","1004.9"
"Helsinki Kaisaniemi","2023","9","30","21:00","31290","13.8","252.2","4.5","Melko selkeää (3/8)","1004.6"
"Helsinki Kaisaniemi","2023","9","30","22:00","27175","13.8","264.3","4.9","Puolipilvistä (5/8)","1004.4"
"Helsinki Kaisaniemi","2023","9","30","23:00","20234","13","261.8","4.6","Pilvistä (8/8)","1004.3"
"Helsinki Kaisaniemi","2023","10","1","00:00","37941","12.1","260.4","4","Melko pilvistä (7/8)","1004.3"
"Helsinki Kaisaniemi","2023","10","1","01:00","44407","12","271.8","3.6","Melko selkeää (2/8)","1004.2"
"Helsinki Kaisaniemi","2023","10","1","02:00","44214","11.9","276.6","4.7","Selkeää (0/8)","1004.5"
"Helsinki Kaisaniemi","2023","10","1","03:00","45678","11.6","281.2","4.7","Puolipilvistä (4/8)","1004.8"
"Helsinki Kaisaniemi","2023","10","1","04:00","46140","11.6","282.1","4.6","Melko pilvistä (7/8)","1004.9"
"Helsinki Kaisaniemi","2023","10","1","05:00","45601","11.7","273.8","5.3","Melko pilvistä (7/8)","1005.1"
"Helsinki Kaisaniemi","2023","10","1","06:00","49412","11.9","273.5","5.5","Puolipilvistä (5/8)","1005.2"
"Helsinki Kaisaniemi","2023","10","1","07:00","48693","11.8","277.3","5.3","Puolipilvistä (4/8)","1005.5"
"Helsinki Kaisaniemi","2023","10","1","08:00","49658","11.6","273.4","5.8","Melko pilvistä (7/8)","1005.6"
"Helsinki Kaisaniemi","2023","10","1","09:00","49996","12","277.3","5.1","Melko pilvistä (7/8)","1006"
"Helsinki Kaisaniemi","2023","10","1","10:00","48721","12.6","276.7","5.1","Melko pilvistä (7/8)","1006.4"
"Helsinki Kaisaniemi","2023","10","1","11:00","48849","13.1","292.1","5.7","Puolipilvistä (5/8)","1006.6"
"Helsinki Kaisaniemi","2023","10","1","12:00","48648","13.4","290","6.2","Melko pilvistä (7/8)","1006.9"
"Helsinki Kaisaniemi","2023","10","1","13:00","47547","14","285.5","5.9","Puolipilvistä (4/8)","1007.2"
"Helsinki Kaisaniemi","2023","10","1","14:00","46871","14.8","282.3","6.3","Melko pilvistä (6/8)","1007.4"
"Helsinki Kaisaniemi","2023","10","1","15:00","48787","14.4","300","5.7","Melko pilvistä (7/8)","1007.9"
"Helsinki Kaisaniemi","2023","10","1","16:00","49918","14.3","306.5","6.7","Pilvistä (8/8)","1008.2"
"Helsinki Kaisaniemi","2023","10","1","17:00","50000","13.8","304.4","6","Pilvistä (8/8)","1008.5"
"Helsinki Kaisaniemi","2023","10","1","18:00","50000","13.5","301.4","5.8","Melko pilvistä (7/8)","1008.8"
"Helsinki Kaisaniemi","2023","10","1","19:00","50000","12.9","305.9","5.5","Melko pilvistä (7/8)","1009.4"
"Helsinki Kaisaniemi","2023","10","1","20:00","50000","12.5","300.2","5","Pilvistä (8/8)","1010.1"
"Helsinki Kaisaniemi","2023","10","1","21:00","50000","12.2","289.1","5.1","Pilvistä (8/8)","1010.7"
"Helsinki Kaisaniemi","2023","10","1","22:00","50000","11.6","296.3","5.3","Melko pilvistä (7/8)","1011.1"
"Helsinki Kaisaniemi","2023","10","1","23:00","50000","11.3","303.4","5.3","Pilvistä (8/8)","1011.4"
"Helsinki Kaisaniemi","2023","10","2","00:00","50000","11.2","304.3","5.1","Pilvistä (8/8)","1011.8"
"Helsinki Kaisaniemi","2023","10","2","01:00","50000","11","287.5","4.5","Pilvistä (8/8)","1012.3"
"Helsinki Kaisaniemi","2023","10","2","02:00","50000","10.8","284.6","3.8","Pilvistä (8/8)","1012.7"
"Helsinki Kaisaniemi","2023","10","2","03:00","50000","10.6","280.9","4.2","Pilvistä (8/8)","1013.3"
"Helsinki Kaisaniemi","2023","10","2","04:00","50000","10.1","276.6","4.1","Melko pilvistä (7/8)","1013.5"
"Helsinki Kaisaniemi","2023","10","2","05:00","50000","9.7","272.8","4","Melko pilvistä (7/8)","1013.7"
"Helsinki Kaisaniemi","2023","10","2","06:00","50000","9.5","279.2","3.5","Melko pilvistä (7/8)","1014"
"Helsinki Kaisaniemi","2023","10","2","07:00","49750","9.5","279.7","2.8","Melko pilvistä (7/8)","1014.1"
"Helsinki Kaisaniemi","2023","10","2","08:00","50000","9.4","284.5","2.9","Melko selkeää (3/8)","1014.3"
"Helsinki Kaisaniemi","2023","10","2","09:00","50000","9.1","277.7","2.4","Selkeää (0/8)","1014.7"
"Helsinki Kaisaniemi","2023","10","2","10:00","48988","10.5","288.5","2.5","Melko selkeää (2/8)","1014.9"
"Helsinki Kaisaniemi","2023","10","2","11:00","49348","11.8","265.6","2","Puolipilvistä (5/8)","1015.2"
"Helsinki Kaisaniemi","2023","10","2","12:00","48834","13.1","285.6","2.1","Selkeää (0/8)","1015.3"
"Helsinki Kaisaniemi","2023","10","2","13:00","48737","13.8","250.4","2.2","Melko pilvistä (6/8)","1015.1"
"Helsinki Kaisaniemi","2023","10","2","14:00","48649","14.4","223","3","Melko pilvistä (7/8)","1015.1"
"Helsinki Kaisaniemi","2023","10","2","15:00","46169","14.7","222.7","2.7","Puolipilvistä (5/8)","1014.9"
"Helsinki Kaisaniemi","2023","10","2","16:00","47024","14.5","198.6","2.8","Selkeää (0/8)","1014.5"
"Helsinki Kaisaniemi","2023","10","2","17:00","50000","14.2","194.2","2.7","Selkeää (0/8)","1014.1"
"Helsinki Kaisaniemi","2023","10","2","18:00","50000","14.2","193.4","3","Melko pilvistä (6/8)","1013.7"
"Helsinki Kaisaniemi","2023","10","2","19:00","50000","14.1","207","2.7","Melko pilvistä (7/8)","1013.2"
"Helsinki Kaisaniemi","2023","10","2","20:00","40155","14.2","215.1","3.9","Melko pilvistä (7/8)","1012.8"
"Helsinki Kaisaniemi","2023","10","2","21:00","39778","14.4","209.1","3.9","Melko pilvistä (7/8)","1012.1"
"Helsinki Kaisaniemi","2023","10","2","22:00","39323","14","202.5","4.4","Pilvistä (8/8)","1011.5"
"Helsinki Kaisaniemi","2023","10","2","23:00","10146","13.3","195.6","4.1","Pilvistä (8/8)","1010.5"
"Helsinki Kaisaniemi","2023","10","3","00:00","11863","13.8","201.9","4.3","Pilvistä (8/8)","1009.2"
"Helsinki Kaisaniemi","2023","10","3","01:00","24416","13.9","245","3.2","Melko pilvistä (7/8)","1008.7"
"Helsinki Kaisaniemi","2023","10","3","02:00","34143","13.8","240.7","3.5","Melko pilvistä (6/8)","1008.2"
"Helsinki Kaisaniemi","2023","10","3","03:00","41900","13.8","235.8","3.4","Melko pilvistä (6/8)","1007.6"
"Helsinki Kaisaniemi","2023","10","3","04:00","40810","13.7","251.4","4","Puolipilvistä (4/8)","1007.1"
"Helsinki Kaisaniemi","2023","10","3","05:00","39605","13.7","248","3.3","Melko pilvistä (7/8)","1006.5"
"Helsinki Kaisaniemi","2023","10","3","06:00","36293","13.4","265.4","3.7","Melko pilvistä (7/8)","1006.2"
"Helsinki Kaisaniemi","2023","10","3","07:00","38338","13","263.3","3.8","Melko selkeää (2/8)","1006"
"Helsinki Kaisaniemi","2023","10","3","08:00","35251","12.7","267.1","4","Melko pilvistä (7/8)","1005.8"
"Helsinki Kaisaniemi","2023","10","3","09:00","40369","12.6","266.8","4.8","Selkeää (1/8)","1005.7"
"Helsinki Kaisaniemi","2023","10","3","10:00","42625","12.7","278.3","3.4","Puolipilvistä (5/8)","1005.9"
"Helsinki Kaisaniemi","2023","10","3","11:00","47712","12.8","287.1","3.7","Puolipilvistä (4/8)","1006.1"
"Helsinki Kaisaniemi","2023","10","3","12:00","48184","13","284.7","3.1","Melko pilvistä (7/8)","1006.2"
"Helsinki Kaisaniemi","2023","10","3","13:00","48993","13.1","284.4","2.7","Melko pilvistä (7/8)","1005.9"
"Helsinki Kaisaniemi","2023","10","3","14:00","48067","13.7","282.1","3.5","Melko pilvistä (7/8)","1005.8"
"Helsinki Kaisaniemi","2023","10","3","15:00","49878","13.9","278","2.9","Melko pilvistä (6/8)","1005.5"
"Helsinki Kaisaniemi","2023","10","3","16:00","49114","14","286.5","1.5","Pilvistä (8/8)","1004.7"
"Helsinki Kaisaniemi","2023","10","3","17:00","49826","13.6","227.7","1","Melko selkeää (2/8)","1003.9"
"Helsinki Kaisaniemi","2023","10","3","18:00","49830","13.2","148.9","2","Pilvistä (8/8)","1003.1"
"Helsinki Kaisaniemi","2023","10","3","19:00","29814","12.9","103.9","2.5","Pilvistä (8/8)","1002"
"Helsinki Kaisaniemi","2023","10","3","20:00","7279","12.4","106.5","3.3","Pilvistä (8/8)","1000.7"
"Helsinki Kaisaniemi","2023","10","3","21:00","7799","11.8","95.8","3.2","Pilvistä (8/8)","999"
"Helsinki Kaisaniemi","2023","10","3","22:00","2990","11.2","83.2","4","Pilvistä (8/8)","997"
"Helsinki Kaisaniemi","2023","10","3","23:00","2325","10.6","67.8","5.5","Pilvistä (8/8)","995"
"Helsinki Kaisaniemi","2023","10","4","00:00","3620","10.1","48","5.1","Pilvistä (8/8)","993"
"Helsinki Kaisaniemi","2023","10","4","01:00","16927","9.7","54.6","7.5","Pilvistä (8/8)","990.7"
"Helsinki Kaisaniemi","2023","10","4","02:00","8367","9.8","38.9","5.3","Pilvistä (8/8)","989.7"
"Helsinki Kaisaniemi","2023","10","4","03:00","5725","9.7","14.2","4.8","Pilvistä (8/8)","989.5"
"Helsinki Kaisaniemi","2023","10","4","04:00","6399","9.6","108.6","5.6","Pilvistä (8/8)","989.8"
"Helsinki Kaisaniemi","2023","10","4","05:00","42522","9.4","347.3","5.7","Pilvistä (8/8)","990.1"
"Helsinki Kaisaniemi","2023","10","4","06:00","16651","9.2","321.3","5.2","Pilvistä (8/8)","991.6"
"Helsinki Kaisaniemi","2023","10","4","07:00","6458","8.8","321.5","5.3","Pilvistä (8/8)","992.4"
"Helsinki Kaisaniemi","2023","10","4","08:00","18007","8.4","316.8","5.9","Pilvistä (8/8)","993.5"
"Helsinki Kaisaniemi","2023","10","4","09:00","20387","8.2","316","6","Pilvistä (8/8)","994.7"
"Helsinki Kaisaniemi","2023","10","4","10:00","39720","8.8","304.4","5.2","Pilvistä (8/8)","996"
"Helsinki Kaisaniemi","2023","10","4","11:00","41403","9.4","311","4.6","Melko pilvistä (7/8)","997.2"
"Helsinki Kaisaniemi","2023","10","4","12:00","49944","10.7","311.5","4.8","Selkeää (0/8)","998.1"
"Helsinki Kaisaniemi","2023","10","4","13:00","49111","12.2","294.7","3.7","Melko selkeää (2/8)","998.9"
"Helsinki Kaisaniemi","2023","10","4","14:00","43644","13.4","263.2","2.8","Melko selkeää (3/8)","999.4"
"Helsinki Kaisaniemi","2023","10","4","15:00","45644","13.5","238.9","3.6","Melko selkeää (3/8)","999.8"
"Helsinki Kaisaniemi","2023","10","4","16:00","42629","13.3","258.1","3.7","Puolipilvistä (4/8)","1000.1"
"Helsinki Kaisaniemi","2023","10","4","17:00","49920","13.5","251.9","2.9","Puolipilvistä (5/8)","1000.4"
"Helsinki Kaisaniemi","2023","10","4","18:00","50000","13.3","265.5","3.1","Melko pilvistä (6/8)","1000.6"
"Helsinki Kaisaniemi","2023","10","4","19:00","49315","12.6","267.5","3.4","Melko selkeää (2/8)","1001"
"Helsinki Kaisaniemi","2023","10","4","20:00","49540","11.4","275.9","2.7","Melko selkeää (2/8)","1001.2"
"Helsinki Kaisaniemi","2023","10","4","21:00","47564","10.4","274.4","2.1","Melko pilvistä (7/8)","1001.5"
"Helsinki Kaisaniemi","2023","10","4","22:00","49664","10.9","280.3","2.2","Pilvistä (8/8)","1001.6"
"Helsinki Kaisaniemi","2023","10","4","23:00","47570","10.8","285.4","2.8","Melko pilvistä (6/8)","1001.9"
"Helsinki Kaisaniemi","2023","10","5","00:00","41960","10.7","285.2","3.3","Pilvistä (8/8)","1002.6"
"Helsinki Kaisaniemi","2023","10","5","01:00","36635","10.4","289.4","3.3","Pilvistä (8/8)","1002.8"
"Helsinki Kaisaniemi","2023","10","5","02:00","47213","10","282.8","3.5","Selkeää (0/8)","1003"
"Helsinki Kaisaniemi","2023","10","5","03:00","47452","9.6","286.5","3.9","Selkeää (0/8)","1003.3"
"Helsinki Kaisaniemi","2023","10","5","04:00","49134","9.1","277.2","3.5","Selkeää (0/8)","1003.4"
"Helsinki Kaisaniemi","2023","10","5","05:00","47543","8.9","270.4","2.3","Puolipilvistä (4/8)","1003.5"
"Helsinki Kaisaniemi","2023","10","5","06:00","50000","9","270.2","2.1","Selkeää (0/8)","1003.4"
"Helsinki Kaisaniemi","2023","10","5","07:00","50000","8.9","261.4","2.4","Selkeää (0/8)","1003.4"
"Helsinki Kaisaniemi","2023","10","5","08:00","49412","8.5","277.8","2.4","Selkeää (0/8)","1003.4"
"Helsinki Kaisaniemi","2023","10","5","09:00","49546","8.7","285.7","2.3","Melko pilvistä (6/8)","1003.4"
"Helsinki Kaisaniemi","2023","10","5","10:00","49694","9.4","278.2","2.5","Selkeää (0/8)","1003.7"
"Helsinki Kaisaniemi","2023","10","5","11:00","47135","10.2","290","2.8","Selkeää (0/8)","1003.8"
"Helsinki Kaisaniemi","2023","10","5","12:00","49488","10.6","290.2","2.3","Melko pilvistä (7/8)","1003.7"
"Helsinki Kaisaniemi","2023","10","5","13:00","49906","11.1","323.5","1.9","Selkeää (0/8)","1003.5"
"Helsinki Kaisaniemi","2023","10","5","14:00","48860","11.9","265","1.3","Melko pilvistä (7/8)","1003.6"
"Helsinki Kaisaniemi","2023","10","5","15:00","49815","12","244.8","2.4","Melko pilvistä (7/8)","1003.3"
"Helsinki Kaisaniemi","2023","10","5","16:00","50000","11.9","248.5","2.5","Puolipilvistä (5/8)","1003.2"
