"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2021","5","17","10:00","93.7","29501","1007.3","Puolipilvistä (5/8)","14.3","5.1"
"Helsinki Kaisaniemi","2021","5","17","11:00","99.7","28749","1007.1","Melko selkeää (3/8)","14.1","4.8"
"Helsinki Kaisaniemi","2021","5","17","12:00","93.5","28529","1006.8","Selkeää (1/8)","14.9","5.1"
"Helsinki Kaisaniemi","2021","5","17","13:00","107.5","28637","1006.3","Selkeää (1/8)","16.8","4.9"
"Helsinki Kaisaniemi","2021","5","17","14:00","124.7","13791","1006.7","Puolipilvistä (5/8)","13.2","4.5"
"Helsinki Kaisaniemi","2021","5","17","15:00","83.5","16293","1006.3","Puolipilvistä (5/8)","14.7","2.9"
"Helsinki Kaisaniemi","2021","5","17","16:00","99.7","16924","1006.3","Melko pilvistä (7/8)","14.8","3.5"
"Helsinki Kaisaniemi","2021","5","17","17:00","103.7","12266","1006.4","Melko pilvistä (7/8)","13.8","3.4"
"Helsinki Kaisaniemi","2021","5","17","18:00","104.3","8500","1006.1","Melko pilvistä (7/8)","13.7","3.7"
"Helsinki Kaisaniemi","2021","5","17","19:00","100.5","8835","1005.6","Melko pilvistä (7/8)","13.5","4.2"
"Helsinki Kaisaniemi","2021","5","17","20:00","121.6","14582","1005.9","Melko pilvistä (7/8)","13.2","4.2"
"Helsinki Kaisaniemi","2021","5","17","21:00","205.4","18209","1006","Melko pilvistä (7/8)","11.7","2.6"
"Helsinki Kaisaniemi","2021","5","17","22:00","271.5","19307","1006.1","Melko selkeää (3/8)","12.2","2.7"
"Helsinki Kaisaniemi","2021","5","17","23:00","270.7","25094","1006.5","Selkeää (0/8)","11.7","1.9"
"Helsinki Kaisaniemi","2021","5","18","00:00","236.2","9295","1006.8","Melko selkeää (3/8)","10.8","1.4"
"Helsinki Kaisaniemi","2021","5","18","01:00","261.5","16864","1006.6","Puolipilvistä (5/8)","10.8","2.7"
"Helsinki Kaisaniemi","2021","5","18","02:00","273.7","47599","1006.5","Puolipilvistä (5/8)","10.9","3.4"
"Helsinki Kaisaniemi","2021","5","18","03:00","284.2","46819","1006.4","Melko pilvistä (7/8)","10.8","3.7"
"Helsinki Kaisaniemi","2021","5","18","04:00","296.9","26475","1006.3","Pilvistä (8/8)","10.5","2.8"
"Helsinki Kaisaniemi","2021","5","18","05:00","311.6","18650","1006.2","Melko pilvistä (7/8)","10.3","2.3"
"Helsinki Kaisaniemi","2021","5","18","06:00","331.5","22236","1006.5","Puolipilvistä (5/8)","10","2.5"
"Helsinki Kaisaniemi","2021","5","18","07:00","275.3","19396","1006.7","Melko selkeää (3/8)","9.9","2.3"
"Helsinki Kaisaniemi","2021","5","18","08:00","333","26772","1007.1","Melko pilvistä (7/8)","10.5","2.1"
"Helsinki Kaisaniemi","2021","5","18","09:00","111.7","31803","1007.1","Selkeää (1/8)","11.1","1.7"
"Helsinki Kaisaniemi","2021","5","18","10:00","345.4","25344","1006.7","Selkeää (1/8)","12.6","3.4"
"Helsinki Kaisaniemi","2021","5","18","11:00","335.8","36910","1006.6","Melko pilvistä (7/8)","13.1","3.3"
"Helsinki Kaisaniemi","2021","5","18","12:00","351.3","46207","1006.5","Melko pilvistä (7/8)","13.4","2.6"
"Helsinki Kaisaniemi","2021","5","18","13:00","32.1","40262","1006.5","Melko pilvistä (7/8)","14.6","2.6"
"Helsinki Kaisaniemi","2021","5","18","14:00","12","41867","1006.2","Puolipilvistä (5/8)","15.3","2.7"
"Helsinki Kaisaniemi","2021","5","18","15:00","10.5","42783","1006","Melko pilvistä (7/8)","15.5","3.6"
"Helsinki Kaisaniemi","2021","5","18","16:00","49","26200","1006","Puolipilvistä (5/8)","14","3"
"Helsinki Kaisaniemi","2021","5","18","17:00","250.2","37983","1005.5","Puolipilvistä (5/8)","13.8","2.8"
"Helsinki Kaisaniemi","2021","5","18","18:00","45.8","46824","1005.2","Melko pilvistä (7/8)","14.3","3.5"
"Helsinki Kaisaniemi","2021","5","18","19:00","108","50000","1005.1","Pilvistä (8/8)","13.9","2.9"
"Helsinki Kaisaniemi","2021","5","18","20:00","338.5","50000","1004.9","Melko pilvistä (7/8)","13.8","4.8"
"Helsinki Kaisaniemi","2021","5","18","21:00","349","31364","1004.1","Melko pilvistä (7/8)","13.1","4.5"
"Helsinki Kaisaniemi","2021","5","18","22:00","251.5","44156","1003.4","Melko pilvistä (7/8)","12.8","3.6"
"Helsinki Kaisaniemi","2021","5","18","23:00","322.2","46387","1003","Pilvistä (8/8)","12.9","3.2"
"Helsinki Kaisaniemi","2021","5","19","00:00","346.5","45114","1002.7","Pilvistä (8/8)","12.8","3"
"Helsinki Kaisaniemi","2021","5","19","01:00","349.6","18069","1002.3","Melko pilvistä (7/8)","12.9","2.8"
"Helsinki Kaisaniemi","2021","5","19","02:00","180","9949","1002.1","Puolipilvistä (5/8)","12.9","3"
"Helsinki Kaisaniemi","2021","5","19","03:00","124.7","8439","1001.3","Pilvistä (8/8)","13","3"
"Helsinki Kaisaniemi","2021","5","19","04:00","307.1","6684","1000.6","Melko pilvistä (7/8)","13.1","2"
"Helsinki Kaisaniemi","2021","5","19","05:00","328.5","5078","999.9","Pilvistä (8/8)","13","2.9"
"Helsinki Kaisaniemi","2021","5","19","06:00","303","5176","1000.1","Pilvistä (8/8)","12.4","2.9"
"Helsinki Kaisaniemi","2021","5","19","07:00","67.8","3782","999.9","Pilvistä (8/8)","12.3","1.9"
"Helsinki Kaisaniemi","2021","5","19","08:00","149.4","4070","1000","Pilvistä (8/8)","11.7","1.3"
"Helsinki Kaisaniemi","2021","5","19","09:00","127.7","7054","1000.1","Pilvistä (8/8)","10.3","2.7"
"Helsinki Kaisaniemi","2021","5","19","10:00","118.9","9298","999.7","Pilvistä (8/8)","10.9","2.1"
"Helsinki Kaisaniemi","2021","5","19","11:00","95","9139","999.4","Pilvistä (8/8)","11.2","1.7"
"Helsinki Kaisaniemi","2021","5","19","12:00","121.9","15764","999.2","Pilvistä (8/8)","12.1","1.9"
"Helsinki Kaisaniemi","2021","5","19","13:00","70.2","20932","999.1","Pilvistä (8/8)","13.6","1.1"
"Helsinki Kaisaniemi","2021","5","19","14:00","163","17262","999.3","Pilvistä (8/8)","12.9","2.4"
"Helsinki Kaisaniemi","2021","5","19","15:00","183.1","12580","999.4","Pilvistä (8/8)","11.8","1.7"
"Helsinki Kaisaniemi","2021","5","19","16:00","126.2","10617","999.3","Pilvistä (8/8)","11.8","1.5"
"Helsinki Kaisaniemi","2021","5","19","17:00","272.6","16246","998.8","Pilvistä (8/8)","13.3","2.6"
"Helsinki Kaisaniemi","2021","5","19","18:00","291.7","25236","999.3","Pilvistä (8/8)","13.5","4"
"Helsinki Kaisaniemi","2021","5","19","19:00","292.2","13604","999.1","Pilvistä (8/8)","12.8","4.5"
"Helsinki Kaisaniemi","2021","5","19","20:00","301","11929","998.9","Pilvistä (8/8)","12.2","5.2"
"Helsinki Kaisaniemi","2021","5","19","21:00","313","26274","998.9","Pilvistä (8/8)","11.8","5.4"
"Helsinki Kaisaniemi","2021","5","19","22:00","314.7","50000","998.9","Pilvistä (8/8)","11.8","5.2"
"Helsinki Kaisaniemi","2021","5","19","23:00","310.2","50000","999.2","Pilvistä (8/8)","11.5","5.2"
"Helsinki Kaisaniemi","2021","5","20","00:00","312.1","50000","999.6","Pilvistä (8/8)","11.2","4.6"
"Helsinki Kaisaniemi","2021","5","20","01:00","297.4","25339","1000.3","Melko pilvistä (7/8)","11","3.7"
"Helsinki Kaisaniemi","2021","5","20","02:00","295.6","15913","1000.4","Pilvistä (8/8)","10.7","3.7"
"Helsinki Kaisaniemi","2021","5","20","03:00","292.8","35479","1001","Melko pilvistä (7/8)","10.7","3"
"Helsinki Kaisaniemi","2021","5","20","04:00","293.3","37735","1001.4","Pilvistä (8/8)","10.6","3.6"
"Helsinki Kaisaniemi","2021","5","20","05:00","288.1","32893","1002","Melko pilvistä (7/8)","10.5","3.8"
"Helsinki Kaisaniemi","2021","5","20","06:00","303.9","7846","1002.9","Pilvistä (8/8)","10","4"
"Helsinki Kaisaniemi","2021","5","20","07:00","308.7","14508","1003.6","Pilvistä (8/8)","9.8","4.3"
"Helsinki Kaisaniemi","2021","5","20","08:00","312.7","30779","1004.3","Pilvistä (8/8)","9.9","3.7"
"Helsinki Kaisaniemi","2021","5","20","09:00","310.8","48660","1004.7","Pilvistä (8/8)","10.4","3.8"
"Helsinki Kaisaniemi","2021","5","20","10:00","323.6","50000","1005.5","Pilvistä (8/8)","10.9","4.3"
"Helsinki Kaisaniemi","2021","5","20","11:00","317.4","49342","1005.5","Melko pilvistä (7/8)","12.3","4.4"
"Helsinki Kaisaniemi","2021","5","20","12:00","331.1","46278","1005.3","Melko pilvistä (7/8)","14.8","5.3"
"Helsinki Kaisaniemi","2021","5","20","13:00","324.8","48280","1005.4","Pilvistä (8/8)","14.6","4.7"
"Helsinki Kaisaniemi","2021","5","20","14:00","331.5","47468","1005.6","Melko pilvistä (7/8)","15.2","3.1"
"Helsinki Kaisaniemi","2021","5","20","15:00","342.2","45862","1005.4","Melko pilvistä (7/8)","15.8","2.7"
"Helsinki Kaisaniemi","2021","5","20","16:00","111.2","42789","1005.2","Melko pilvistä (7/8)","16.1","3.3"
"Helsinki Kaisaniemi","2021","5","20","17:00","12","43412","1004.9","Melko pilvistä (7/8)","15.6","3.5"
"Helsinki Kaisaniemi","2021","5","20","18:00","154.4","38591","1004.3","Melko pilvistä (7/8)","14.8","2.5"
"Helsinki Kaisaniemi","2021","5","20","19:00","18.3","29178","1004.1","Melko pilvistä (7/8)","13.1","1.7"
"Helsinki Kaisaniemi","2021","5","20","20:00","276","17259","1003.8","Puolipilvistä (5/8)","12.3","1.6"
"Helsinki Kaisaniemi","2021","5","20","21:00","314.5","20225","1003.5","Melko pilvistä (7/8)","12","2"
"Helsinki Kaisaniemi","2021","5","20","22:00","324.9","15112","1003","Pilvistä (8/8)","11.6","2.5"
"Helsinki Kaisaniemi","2021","5","20","23:00","322.9","11162","1002.2","Melko pilvistä (7/8)","11.5","3.1"
"Helsinki Kaisaniemi","2021","5","21","00:00","329.9","10264","1001.5","Puolipilvistä (5/8)","11.4","2.2"
"Helsinki Kaisaniemi","2021","5","21","01:00","294.4","5564","1000.7","Selkeää (1/8)","11.2","3.1"
"Helsinki Kaisaniemi","2021","5","21","02:00","297.7","4749","1000.1","Melko selkeää (3/8)","10.9","4.1"
"Helsinki Kaisaniemi","2021","5","21","03:00","300.9","9148","999.1","Melko selkeää (3/8)","10.9","4.4"
"Helsinki Kaisaniemi","2021","5","21","04:00","306.9","21975","998.4","Melko selkeää (3/8)","10.3","5.4"
"Helsinki Kaisaniemi","2021","5","21","05:00","308.6","20801","997.6","Melko pilvistä (7/8)","9.9","5.2"
"Helsinki Kaisaniemi","2021","5","21","06:00","300.3","9042","997.2","Selkeää (1/8)","9.8","4.5"
"Helsinki Kaisaniemi","2021","5","21","07:00","292.7","8740","996.8","Selkeää (1/8)","9.6","4.9"
"Helsinki Kaisaniemi","2021","5","21","08:00","291.2","22449","996.4","Melko selkeää (3/8)","9.5","5.9"
"Helsinki Kaisaniemi","2021","5","21","09:00","283.1","28866","996.2","Melko pilvistä (7/8)","10","5.9"
"Helsinki Kaisaniemi","2021","5","21","10:00","292.4","47427","996.1","Melko pilvistä (7/8)","10.1","6.5"
"Helsinki Kaisaniemi","2021","5","21","11:00","280.6","46326","996.1","Pilvistä (8/8)","10.4","6.4"
"Helsinki Kaisaniemi","2021","5","21","12:00","266.8","49524","996.3","Melko pilvistä (7/8)","10.8","5.7"
"Helsinki Kaisaniemi","2021","5","21","13:00","256.6","44804","996.3","Melko pilvistä (7/8)","11.5","5.9"
"Helsinki Kaisaniemi","2021","5","21","14:00","260.2","49720","996.3","Melko pilvistä (7/8)","11.9","5.7"
"Helsinki Kaisaniemi","2021","5","21","15:00","233.6","48461","996.6","Melko pilvistä (7/8)","11.2","4.8"
"Helsinki Kaisaniemi","2021","5","21","16:00","244.6","43540","997","Melko pilvistä (7/8)","11.7","4.4"
"Helsinki Kaisaniemi","2021","5","21","17:00","241.8","37320","997.2","Melko selkeää (3/8)","12","4.6"
"Helsinki Kaisaniemi","2021","5","21","18:00","259.3","45142","997.4","Melko pilvistä (7/8)","13.1","7.4"
"Helsinki Kaisaniemi","2021","5","21","19:00","268.8","47928","997.8","Melko pilvistä (7/8)","12.9","8"
"Helsinki Kaisaniemi","2021","5","21","20:00","262.3","50000","998.3","Melko pilvistä (7/8)","11.6","7.4"
"Helsinki Kaisaniemi","2021","5","21","21:00","255.5","50000","998.8","Melko pilvistä (7/8)","10.7","5.9"
"Helsinki Kaisaniemi","2021","5","21","22:00","270.2","50000","999.2","Melko pilvistä (7/8)","10.2","4.6"
"Helsinki Kaisaniemi","2021","5","21","23:00","265.8","50000","999.6","Melko pilvistä (7/8)","9.7","4.7"
"Helsinki Kaisaniemi","2021","5","22","00:00","260.9","50000","999.9","Melko pilvistä (7/8)","9.2","4.8"
"Helsinki Kaisaniemi","2021","5","22","01:00","266","50000","1000.3","Melko pilvistä (7/8)","8.7","4.7"
"Helsinki Kaisaniemi","2021","5","22","02:00","257.1","50000","1000.6","Melko pilvistä (7/8)","8.4","4.2"
"Helsinki Kaisaniemi","2021","5","22","03:00","242.6","49926","1000.5","Melko pilvistä (7/8)","8.3","3.3"
"Helsinki Kaisaniemi","2021","5","22","04:00","262.7","49620","1000.3","Melko pilvistä (7/8)","8.1","3.5"
"Helsinki Kaisaniemi","2021","5","22","05:00","251.5","33417","1000","Melko pilvistä (7/8)","8","3.1"
"Helsinki Kaisaniemi","2021","5","22","06:00","228.1","21602","999.9","Melko pilvistä (7/8)","8","3.3"
"Helsinki Kaisaniemi","2021","5","22","07:00","228.8","25187","999.9","Melko pilvistä (7/8)","8.2","3.8"
"Helsinki Kaisaniemi","2021","5","22","08:00","231.2","29342","1000.1","Melko pilvistä (7/8)","8.4","4"
"Helsinki Kaisaniemi","2021","5","22","09:00","227.2","30471","1000.3","Melko pilvistä (7/8)","9.1","4.3"
"Helsinki Kaisaniemi","2021","5","22","10:00","217.2","32482","1000.7","Melko pilvistä (7/8)","9.5","5.4"
"Helsinki Kaisaniemi","2021","5","22","11:00","214.3","33901","1000.9","Selkeää (0/8)","10.7","5.7"
"Helsinki Kaisaniemi","2021","5","22","12:00","216.5","35780","1001.3","Selkeää (0/8)","11.5","6.7"
"Helsinki Kaisaniemi","2021","5","22","13:00","216.1","37429","1001.7","Selkeää (0/8)","12.2","6.8"
"Helsinki Kaisaniemi","2021","5","22","14:00","228.9","37648","1001.9","Selkeää (0/8)","13.4","6.2"
"Helsinki Kaisaniemi","2021","5","22","15:00","231.2","39573","1001.9","Selkeää (0/8)","14.2","5.9"
"Helsinki Kaisaniemi","2021","5","22","16:00","233.2","42489","1001.9","Selkeää (0/8)","14.9","5.4"
"Helsinki Kaisaniemi","2021","5","22","17:00","228.1","45068","1002.2","Selkeää (0/8)","14.6","5.6"
"Helsinki Kaisaniemi","2021","5","22","18:00","207","46230","1002.6","Selkeää (0/8)","12.7","5.3"
"Helsinki Kaisaniemi","2021","5","22","19:00","211.6","48794","1002.8","Selkeää (0/8)","12.3","5.8"
"Helsinki Kaisaniemi","2021","5","22","20:00","222.6","49521","1003.2","Selkeää (1/8)","12.5","4.5"
"Helsinki Kaisaniemi","2021","5","22","21:00","202.8","41849","1003.6","Selkeää (0/8)","10.4","3.8"
"Helsinki Kaisaniemi","2021","5","22","22:00","208.1","36640","1004.1","Selkeää (0/8)","9.3","3.3"
"Helsinki Kaisaniemi","2021","5","22","23:00","205.7","9712","1004.7","Melko pilvistä (7/8)","7.7","3.6"
"Helsinki Kaisaniemi","2021","5","23","00:00","223.8","1599","1004.7","Pilvistä (8/8)","7.3","3.4"
"Helsinki Kaisaniemi","2021","5","23","01:00","213.2","871","1004.9","Pilvistä (8/8)","7.2","3"
"Helsinki Kaisaniemi","2021","5","23","02:00","213.3","891","1005.2","Pilvisyyttä ei voida määrittää (9/8)","6.8","3.7"
"Helsinki Kaisaniemi","2021","5","23","03:00","238.6","947","1005.5","Pilvisyyttä ei voida määrittää (9/8)","6.4","2.8"
"Helsinki Kaisaniemi","2021","5","23","04:00","250.7","1954","1005.5","Pilvistä (8/8)","6.7","1.2"
"Helsinki Kaisaniemi","2021","5","23","05:00","290.9","3914","1005.3","Pilvistä (8/8)","7.2","1.6"
"Helsinki Kaisaniemi","2021","5","23","06:00","147","5344","1005.2","Pilvistä (8/8)","7.2","1.3"
"Helsinki Kaisaniemi","2021","5","23","07:00","240.4","6995","1005.1","Melko pilvistä (7/8)","7.4","1.9"
"Helsinki Kaisaniemi","2021","5","23","08:00","304.6","10524","1005","Puolipilvistä (5/8)","8.1","1.7"
"Helsinki Kaisaniemi","2021","5","23","09:00","203.6","24030","1005","Selkeää (1/8)","9.6","2"
"Helsinki Kaisaniemi","2021","5","23","10:00","333.8","30300","1005.1","Selkeää (1/8)","10.8","1.7"
"Helsinki Kaisaniemi","2021","5","23","11:00","272","35960","1005.1","Selkeää (1/8)","11.7","1.3"
"Helsinki Kaisaniemi","2021","5","23","12:00","27","42533","1005","Melko selkeää (3/8)","12.9","1.9"
"Helsinki Kaisaniemi","2021","5","23","13:00","56.5","40808","1004.7","Selkeää (1/8)","14.4","2.3"
"Helsinki Kaisaniemi","2021","5","23","14:00","89.3","47269","1004.6","Puolipilvistä (5/8)","14.9","2"
"Helsinki Kaisaniemi","2021","5","23","15:00","186.1","45635","1004.5","Melko selkeää (3/8)","15.4","2.1"
"Helsinki Kaisaniemi","2021","5","23","16:00","331.4","40709","1004.3","Puolipilvistä (5/8)","15.7","2.1"
"Helsinki Kaisaniemi","2021","5","23","17:00","207.9","40726","1004.5","Puolipilvistä (5/8)","13.5","4.1"
"Helsinki Kaisaniemi","2021","5","23","18:00","253.6","43518","1004.5","Melko pilvistä (7/8)","12.9","3.8"
"Helsinki Kaisaniemi","2021","5","23","19:00","235","28070","1004.5","Melko pilvistä (7/8)","12.6","1.7"
"Helsinki Kaisaniemi","2021","5","23","20:00","232","30033","1004.5","Melko pilvistä (7/8)","13","2.4"
"Helsinki Kaisaniemi","2021","5","23","21:00","310.3","44148","1004.6","Selkeää (1/8)","14","4.1"
"Helsinki Kaisaniemi","2021","5","23","22:00","325","50000","1004.9","Selkeää (0/8)","12.8","3.2"
"Helsinki Kaisaniemi","2021","5","23","23:00","306.5","50000","1005.4","Selkeää (1/8)","11.8","2.7"
"Helsinki Kaisaniemi","2021","5","24","00:00","305.3","50000","1005.9","Selkeää (0/8)","11.2","3.1"
"Helsinki Kaisaniemi","2021","5","24","01:00","292.8","50000","1006.3","Selkeää (0/8)","11.3","3.4"
"Helsinki Kaisaniemi","2021","5","24","02:00","299.8","49682","1006.6","Selkeää (0/8)","10.2","2.7"
"Helsinki Kaisaniemi","2021","5","24","03:00","279.9","49720","1007.2","Selkeää (0/8)","10.3","3.4"
"Helsinki Kaisaniemi","2021","5","24","04:00","281.3","49846","1007.7","Selkeää (0/8)","9.4","3.1"
"Helsinki Kaisaniemi","2021","5","24","05:00","276.2","50000","1008.1","Selkeää (0/8)","8.9","3.3"
"Helsinki Kaisaniemi","2021","5","24","06:00","276.1","50000","1008.8","Selkeää (0/8)","8.5","3.7"
"Helsinki Kaisaniemi","2021","5","24","07:00","286.9","50000","1009.3","Selkeää (0/8)","8.8","3.5"
"Helsinki Kaisaniemi","2021","5","24","08:00","267.7","49272","1009.9","Selkeää (0/8)","9.9","3.3"
"Helsinki Kaisaniemi","2021","5","24","09:00","279.3","44938","1010.4","Selkeää (0/8)","11.6","3.6"
"Helsinki Kaisaniemi","2021","5","24","10:00","260.5","40813","1011.1","Selkeää (0/8)","12.8","4.5"
"Helsinki Kaisaniemi","2021","5","24","11:00","251","42687","1011.8","Selkeää (0/8)","12.7","4.3"
"Helsinki Kaisaniemi","2021","5","24","12:00","210.9","35313","1012.5","Selkeää (0/8)","12.6","5.2"
"Helsinki Kaisaniemi","2021","5","24","13:00","213.7","32999","1013.2","Selkeää (0/8)","12.9","5.6"
"Helsinki Kaisaniemi","2021","5","24","14:00","216.8","36682","1013.8","Selkeää (0/8)","13.4","5.8"
"Helsinki Kaisaniemi","2021","5","24","15:00","215","35637","1014.3","Melko selkeää (3/8)","13.4","6.4"
"Helsinki Kaisaniemi","2021","5","24","16:00","214.3","40130","1014.9","Melko pilvistä (7/8)","13","6.6"
"Helsinki Kaisaniemi","2021","5","24","17:00","220.7","39319","1015.4","Puolipilvistä (5/8)","13.5","4.8"
"Helsinki Kaisaniemi","2021","5","24","18:00","227.7","46977","1015.9","Melko pilvistä (7/8)","13.4","4.4"
"Helsinki Kaisaniemi","2021","5","24","19:00","227.9","46109","1016.3","Melko pilvistä (7/8)","13.3","3.8"
"Helsinki Kaisaniemi","2021","5","24","20:00","236.5","49899","1016.7","Selkeää (1/8)","13","3.5"
"Helsinki Kaisaniemi","2021","5","24","21:00","243.4","50000","1016.9","Selkeää (1/8)","12.7","3.4"
"Helsinki Kaisaniemi","2021","5","24","22:00","241.7","50000","1017.6","Puolipilvistä (5/8)","11.7","2.5"
"Helsinki Kaisaniemi","2021","5","24","23:00","257.6","49938","1018.5","Melko pilvistä (7/8)","11.3","2.8"
"Helsinki Kaisaniemi","2021","5","25","00:00","283.8","50000","1019.1","Puolipilvistä (5/8)","10.4","2.3"
"Helsinki Kaisaniemi","2021","5","25","01:00","284.1","50000","1019.6","Selkeää (0/8)","10","1.5"
"Helsinki Kaisaniemi","2021","5","25","02:00","195.1","46213","1020","Selkeää (0/8)","8.7","0.6"
"Helsinki Kaisaniemi","2021","5","25","03:00","177.5","42180","1020.3","Selkeää (0/8)","8","0.9"
"Helsinki Kaisaniemi","2021","5","25","04:00","95.3","48718","1020.4","Selkeää (0/8)","8.3","2"
"Helsinki Kaisaniemi","2021","5","25","05:00","105.8","40927","1020.6","Selkeää (0/8)","7.9","2.1"
"Helsinki Kaisaniemi","2021","5","25","06:00","104.3","40488","1021","Selkeää (0/8)","8.2","2.4"
"Helsinki Kaisaniemi","2021","5","25","07:00","103.1","47383","1021.3","Selkeää (0/8)","9.7","2.6"
"Helsinki Kaisaniemi","2021","5","25","08:00","118.4","48680","1021.5","Selkeää (0/8)","11.5","3.6"
"Helsinki Kaisaniemi","2021","5","25","09:00","123.2","40616","1021.8","Selkeää (0/8)","11.1","3.2"
"Helsinki Kaisaniemi","2021","5","25","10:00","114.9","42368","1022","Selkeää (0/8)","11.5","3.6"
"Helsinki Kaisaniemi","2021","5","25","11:00","116","40731","1022.2","Selkeää (1/8)","11.3","4.5"
"Helsinki Kaisaniemi","2021","5","25","12:00","115.9","42146","1022.3","Selkeää (1/8)","11.2","4.3"
"Helsinki Kaisaniemi","2021","5","25","13:00","114.6","39141","1022.4","Selkeää (1/8)","11.3","4.1"
